対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202604	006090100	36	経費合計（販管費）	19000.0	19000.0	-659504.0	0.0	0.0	0.0
202604	006090100	37	減価償却費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	38	車両費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	39	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	40	通信費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	41	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	42	事務用品費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	43	消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	44	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	45	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	46	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	47	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	48	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	49	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	50	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	51	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	52	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	53	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	54	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	55	諸会費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	56	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	57	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	58	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	59	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	60	業務受託収入	0.0	0.0	-672000.0	0.0	0.0	0.0
202604	006090100	61	情報機器利用料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	62	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	63	雑費	2000.0	2000.0	0.0	0.0	0.0	0.0
202604	006090100	64	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	65	教育研修費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	66	廃棄損	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	67	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	68	社内金利（固定資産）	17000.0	17000.0	12496.0	0.0	73.5	73.5
202604	006090100	69	社内金利（売掛金）	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	70	グループ共通	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090100	71	差引収益	-195000.0	-195000.0	490757.0	0.0	0.0	0.0
202604	006090100	72	差引比率	0.0	0.0	0.0		0.0	0.0
202604	006090100	73	総時間	0.0	0.0	0.0		0.0	0.0
202604	006090100	74	定時間	0.0	0.0	0.0		0.0	0.0
202604	006090100	75	残業時間	0.0	0.0	0.0		0.0	0.0
202604	006090100	76	移動時間	0.0	0.0	0.0		0.0	0.0
202604	006090100	77	当月時間当り	0.0	0.0	0.0		0.0	0.0
202604	006090100	78	人員	0.0	0.0	0.0		0.0	0.0
202604	006090200	1	総受注高	0.0	0.0	0.0		0.0	0.0
202604	006090200	2	総売上高	0.0	0.0	0.0		0.0	0.0
202604	006090200	3	売上高	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	4	グループ売上高	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	5	社内売上高	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	7	販売奨励金	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	8	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	9	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	10	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	11	社内仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	12	荷造運搬費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	13	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	14	総収益	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	15	経費合計	-309000.0	-309000.0	-289597.0	0.0	0.0	0.0
202604	006090200	16	経費合計（原価）	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	17	種苗費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	18	肥料費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	19	培土費用*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	20	農薬衛生費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	21	農具費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	22	諸材料費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	23	その他仕入高*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	24	減価償却費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	25	車両費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	26	水道光熱費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	27	動力費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	28	燃料費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	29	賃借料*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	30	修繕費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	31	診断料*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	32	租税公課*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	33	業務委託費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	34	雑費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	35	雑給*	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	36	経費合計（販管費）	-309000.0	-309000.0	-289597.0	0.0	0.0	0.0
202604	006090200	37	減価償却費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	38	車両費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	39	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	40	通信費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	41	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	42	事務用品費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	43	消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	44	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	45	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
