対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	006090200	78	人員	0.0	0.0	0.0		0.0	0.0
202605	230F10100	1	総受注高	4815000.0	4979150.0	5706654.0		114.6	118.5
202605	230F10100	2	総売上高	4815000.0	4979150.0	5706654.0		114.6	118.5
202605	230F10100	3	売上高	4815000.0	4979150.0	5706654.0	100.0	114.6	118.5
202605	230F10100	4	グループ売上高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	5	社内売上高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	7	販売奨励金	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	8	売上原価	50000.0	50000.0	50000.0	0.8	100.0	100.0
202605	230F10100	9	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	10	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	11	社内仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	12	荷造運搬費	50000.0	50000.0	50000.0	0.8	100.0	100.0
202605	230F10100	13	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	14	総収益	4765000.0	4929150.0	5656654.0	99.1	114.7	118.7
202605	230F10100	15	経費合計	2545500.0	2174529.0	2448670.0	42.9	112.6	96.1
202605	230F10100	16	経費合計（原価）	1647000.0	1357236.0	1721922.0	30.1	126.8	104.5
202605	230F10100	17	種苗費*	1250000.0	1008170.0	1264480.0	22.1	125.4	101.1
202605	230F10100	18	肥料費*	5000.0	5000.0	0.0	0.0	0.0	0.0
202605	230F10100	19	培土費用*	12000.0	0.0	59800.0	1.0	0.0	498.3
202605	230F10100	20	農薬衛生費*	20000.0	20000.0	12244.0	0.2	61.2	61.2
202605	230F10100	21	農具費*	0.0	10000.0	54210.0	0.9	542.1	0.0
202605	230F10100	22	諸材料費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	23	その他仕入高*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	24	減価償却費*	113000.0	97400.0	111220.0	1.9	114.1	98.4
202605	230F10100	25	車両費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	26	水道光熱費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	27	動力費*	150000.0	150000.0	135802.0	2.3	90.5	90.5
202605	230F10100	28	燃料費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	29	賃借料*	17000.0	16666.0	16666.0	0.2	100.0	98.0
202605	230F10100	30	修繕費*	80000.0	50000.0	67500.0	1.1	135.0	84.3
202605	230F10100	31	診断料*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	32	租税公課*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	33	業務委託費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	34	雑費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	35	雑給*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	36	経費合計（販管費）	898500.0	817293.0	726748.0	12.7	88.9	80.8
202605	230F10100	37	減価償却費	10000.0	9900.0	9829.0	0.1	99.2	98.2
202605	230F10100	38	車両費	120000.0	120000.0	107624.0	1.8	89.6	89.6
202605	230F10100	39	旅費交通費	10000.0	10000.0	2928.0	0.0	29.2	29.2
202605	230F10100	40	通信費	33000.0	33000.0	30832.0	0.5	93.4	93.4
202605	230F10100	41	水道光熱費	2000.0	2000.0	1764.0	0.0	88.2	88.2
202605	230F10100	42	事務用品費	5000.0	5000.0	2326.0	0.0	46.5	46.5
202605	230F10100	43	消耗品費	50000.0	50000.0	2460.0	0.0	4.9	4.9
202605	230F10100	44	廃棄物処理料	62000.0	2000.0	955.0	0.0	47.7	1.5
202605	230F10100	45	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	46	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	47	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	48	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	49	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	50	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0
