対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	001000000	19	廃棄物処理料	45500.0	45500.0	29115.0	0.1	63.9	63.9
202605	001000000	20	広告宣伝費	44216.0	116400.0	62962.0	0.2	54.0	142.3
202605	001000000	21	接待交際費	74000.0	72000.0	126415.0	0.4	175.5	170.8
202605	001000000	22	研究開発費	791020.0	791020.0	729818.0	2.5	92.2	92.2
202605	001000000	23	賃借料	1554549.0	1554549.0	1554549.0	5.4	100.0	100.0
202605	001000000	24	賃貸料収入	-530629.0	-530629.0	-710629.0	0.0	0.0	0.0
202605	001000000	25	修繕費	2685060.0	2795060.0	292073.0	1.0	10.4	10.8
202605	001000000	26	支払リース料	104635.0	105948.0	36660.0	0.1	34.6	35.0
202605	001000000	27	保険料	341431.0	346401.0	347071.0	1.2	100.1	101.6
202605	001000000	28	支払報酬	1870262.0	1906262.0	1637444.0	5.7	85.8	87.5
202605	001000000	29	支払手数料	545060.0	747261.0	682226.0	2.4	91.2	125.1
202605	001000000	30	診断料	575580.0	675580.0	897445.0	3.1	132.8	155.9
202605	001000000	31	諸会費	708000.0	888000.0	660783.0	2.3	74.4	93.3
202605	001000000	32	会議費	52500.0	51500.0	22698.0	0.0	44.0	43.2
202605	001000000	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	001000000	34	租税公課	31108985.0	29639088.0	600.0	0.0	0.0	0.0
202605	001000000	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	001000000	36	業務受託収入	-200000.0	-200000.0	-240600.0	0.0	0.0	0.0
202605	001000000	37	システム管理料	4589920.0	4785320.0	4551301.0	16.0	95.1	99.1
202605	001000000	38	情報機器利用料	-14600964.0	-14416516.0	-14439478.0	0.0	0.0	0.0
202605	001000000	39	雑費	635618.0	635618.0	822253.0	2.8	129.3	129.3
202605	001000000	40	福利消耗品費	560850.0	324994.0	190236.0	0.6	58.5	33.9
202605	001000000	41	教育研修費	192817.0	743317.0	537969.0	1.8	72.3	279.0
202605	001000000	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0
