対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)	組織名
202305	230W60100	50	支払手数料	28500.0	28500.0	36050.0	0.0	126.4	126.4	管理購買部
202305	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	52	諸会費	9000.0	9000.0	9000.0	0.0	100.0	100.0	管理購買部
202305	230W60100	53	会議費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	55	租税公課	225800.0	225800.0	187000.0	0.0	82.8	82.8	管理購買部
202305	230W60100	56	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	59	情報機器利用料	13360.0	13360.0	16740.0	0.0	125.2	125.2	管理購買部
202305	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	61	雑費	19490.0	19490.0	40552.0	0.0	208.0	208.0	管理購買部
202305	230W60100	62	福利消耗品費	22620.0	22620.0	10097.0	0.0	44.6	44.6	管理購買部
202305	230W60100	63	教育研修費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202305	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202305	230W60100	66	差引収益	-5765374.0	-5978789.0	-49199334.0	0.0	0.0	0.0	管理購買部
202305	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202305	230W60100	68	総時間	287.0	287.0	381.25		132.8	132.8	管理購買部
202305	230W60100	69	定時間	272.0	272.0	348.75		128.2	128.2	管理購買部
202305	230W60100	70	残業時間	15.0	15.0	32.5		216.6	216.6	管理購買部
202305	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202305	230W60100	72	当月時間当り	-20088.4	-20832.0	-129047.4		0.0	0.0	管理購買部
202305	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202306	230W60100	1	総受注高	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	2	総売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	5	その他の売上	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	7	売上原価	145080812.0	82321070.0	97106930.0		117.9	66.9	管理購買部
202306	230W60100	8	苗仕入	145080812.0	82321070.0	97106930.0		117.9	66.9	管理購買部
202306	230W60100	9	パテント仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	10	社内売	191432385.0	189604388.0	187371694.0		98.8	97.8	管理購買部
202306	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	12	総収益	46351573.0	107283318.0	90264764.0		84.1	194.7	管理購買部
202306	230W60100	13	経費合計	20217063.0	20213563.0	24705279.0	0.0	122.2	122.2	管理購買部
202306	230W60100	14	種苗費	14901554.0	14901554.0	20097345.0	0.0	134.8	134.8	管理購買部
202306	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	16	培土費用	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	19	諸材料費	87000.0	87000.0	234590.0	0.0	269.6	269.6	管理購買部
202306	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	21	減価償却費	170616.0	170616.0	164716.0	0.0	96.5	96.5	管理購買部
202306	230W60100	22	車両費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	23	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	24	荷造運搬費	3570000.0	3570000.0	3329749.0	0.0	93.2	93.2	管理購買部
202306	230W60100	25	通信費	18051.0	18051.0	15628.0	0.0	86.5	86.5	管理購買部
202306	230W60100	26	水道光熱費	2712.0	2712.0	3082.0	0.0	113.6	113.6	管理購買部
202306	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	29	事務用品費	58000.0	58000.0	55245.0	0.0	95.2	95.2	管理購買部
202306	230W60100	30	消耗品費	15000.0	15000.0	41295.0	0.0	275.3	275.3	管理購買部
202306	230W60100	31	廃棄物処理料	16000.0	16000.0	16000.0	0.0	100.0	100.0	管理購買部
202306	230W60100	32	広告宣伝費	0.0	0.0	26127.0	0.0	0.0	0.0	管理購買部
202306	230W60100	33	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	45	修繕費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	47	保険料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	48	支払報酬	621500.0	621500.0	66500.0	0.0	10.6	10.6	管理購買部
202306	230W60100	49	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	50	支払手数料	52500.0	49000.0	31950.0	0.0	65.2	60.8	管理購買部
202306	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	52	諸会費	18000.0	18000.0	18000.0	0.0	100.0	100.0	管理購買部
202306	230W60100	53	会議費	10000.0	10000.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	55	租税公課	187000.0	187000.0	122600.0	0.0	65.5	65.5	管理購買部
202306	230W60100	56	業務委託費	0.0	0.0	45455.0	0.0	0.0	0.0	管理購買部
202306	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	58	システム管理料	320000.0	320000.0	314000.0	0.0	98.1	98.1	管理購買部
202306	230W60100	59	情報機器利用料	13360.0	13360.0	16740.0	0.0	125.2	125.2	管理購買部
202306	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	61	雑費	8270.0	8270.0	8229.0	0.0	99.5	99.5	管理購買部
202306	230W60100	62	福利消耗品費	5000.0	5000.0	528.0	0.0	10.5	10.5	管理購買部
202306	230W60100	63	教育研修費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202306	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202306	230W60100	66	差引収益	26134510.0	87069755.0	65559485.0	0.0	75.2	250.8	管理購買部
202306	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	68	総時間	455.0	455.0	402.5		88.4	88.4	管理購買部
202306	230W60100	69	定時間	400.0	400.0	380.25		95.0	95.0	管理購買部
202306	230W60100	70	残業時間	55.0	55.0	22.25		40.4	40.4	管理購買部
202306	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202306	230W60100	72	当月時間当り	57438.4	191362.0	162880.7		85.1	283.5	管理購買部
202306	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202307	230W60100	1	総受注高	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	2	総売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	5	その他の売上	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	7	売上原価	6445745.0	10049282.0	8421595.0		83.8	130.6	管理購買部
202307	230W60100	8	苗仕入	5660625.0	9267042.0	7302995.0		78.8	129.0	管理購買部
202307	230W60100	9	パテント仕入	785120.0	782240.0	1118600.0		142.9	142.4	管理購買部
202307	230W60100	10	社内売	38780370.0	41830838.0	42896992.0		102.5	110.6	管理購買部
202307	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	12	総収益	32334625.0	31781556.0	34475397.0		108.4	106.6	管理購買部
202307	230W60100	13	経費合計	1861135.0	1154990.0	3080296.0	0.0	266.6	165.5	管理購買部
202307	230W60100	14	種苗費	0.0	0.0	1664990.0	0.0	0.0	0.0	管理購買部
202307	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	16	培土費用	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	19	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	21	減価償却費	170616.0	170616.0	164716.0	0.0	96.5	96.5	管理購買部
202307	230W60100	22	車両費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	23	旅費交通費	0.0	7000.0	7846.0	0.0	112.0	0.0	管理購買部
202307	230W60100	24	荷造運搬費	1185000.0	440000.0	-2232.0	0.0	0.0	0.0	管理購買部
202307	230W60100	25	通信費	18051.0	18051.0	15214.0	0.0	84.2	84.2	管理購買部
202307	230W60100	26	水道光熱費	2712.0	2712.0	2712.0	0.0	100.0	100.0	管理購買部
202307	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	29	事務用品費	53500.0	53500.0	14791.0	0.0	27.6	27.6	管理購買部
202307	230W60100	30	消耗品費	15000.0	15000.0	9131.0	0.0	60.8	60.8	管理購買部
202307	230W60100	31	廃棄物処理料	16000.0	16000.0	16000.0	0.0	100.0	100.0	管理購買部
202307	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	33	接待交際費	0.0	10000.0	10000.0	0.0	100.0	0.0	管理購買部
202307	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	45	修繕費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	47	保険料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	48	支払報酬	18500.0	18500.0	591272.0	0.0			管理購買部
202307	230W60100	49	販売手数料	0.0	0.0	68186.0	0.0	0.0	0.0	管理購買部
202307	230W60100	50	支払手数料	28500.0	28500.0	21000.0	0.0	73.6	73.6	管理購買部
202307	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	52	諸会費	31000.0	31000.0	61000.0	0.0	196.7	196.7	管理購買部
202307	230W60100	53	会議費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	55	租税公課	70800.0	47200.0	190800.0	0.0	404.2	269.4	管理購買部
202307	230W60100	56	業務委託費	0.0	45455.0	45455.0	0.0	100.0	0.0	管理購買部
202307	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	0.0	100.0	100.0	管理購買部
202307	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	61	雑費	90596.0	90596.0	88555.0	0.0	97.7	97.7	管理購買部
202307	230W60100	62	福利消耗品費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	63	教育研修費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202307	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202307	230W60100	66	差引収益	30473490.0	30626566.0	31395101.0	0.0	102.5	103.0	管理購買部
202307	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	68	総時間	416.0	416.0	310.5		74.6	74.6	管理購買部
202307	230W60100	69	定時間	336.0	336.0	304.0		90.4	90.4	管理購買部
202307	230W60100	70	残業時間	80.0	80.0	6.5		8.1	8.1	管理購買部
202307	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202307	230W60100	72	当月時間当り	73253.5	73621.5	101111.4		137.3	138.0	管理購買部
202307	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202308	230W60100	1	総受注高	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	2	総売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	5	その他の売上	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	7	売上原価	24176863.0	24184791.0	174928.0		0.7	0.7	管理購買部
202308	230W60100	8	苗仕入	275795.0	200000.0	174928.0		87.4	63.4	管理購買部
202308	230W60100	9	パテント仕入	23901068.0	23984791.0	0.0		0.0	0.0	管理購買部
202308	230W60100	10	社内売	133875.0	401925.0	695325.0		172.9	519.3	管理購買部
202308	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	12	総収益	-24042988.0	-23782866.0	520397.0		0.0	0.0	管理購買部
202308	230W60100	13	経費合計	1595809.0	1891264.0	917064.0	0.0	48.4	57.4	管理購買部
202308	230W60100	14	種苗費	0.0	0.0	-370.0	0.0	0.0	0.0	管理購買部
202308	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	16	培土費用	0.0	250000.0	242550.0	0.0	97.0	0.0	管理購買部
202308	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	19	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	21	減価償却費	170616.0	170616.0	164716.0	0.0	96.5	96.5	管理購買部
202308	230W60100	22	車両費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	23	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	24	荷造運搬費	250000.0	250000.0	176600.0	0.0	70.6	70.6	管理購買部
202308	230W60100	25	通信費	18051.0	18051.0	15214.0	0.0	84.2	84.2	管理購買部
202308	230W60100	26	水道光熱費	2712.0	2712.0	2195.0	0.0	80.9	80.9	管理購買部
202308	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	29	事務用品費	53500.0	53500.0	58102.0	0.0	108.6	108.6	管理購買部
202308	230W60100	30	消耗品費	15000.0	15000.0	21290.0	0.0	141.9	141.9	管理購買部
202308	230W60100	31	廃棄物処理料	16000.0	16000.0	16000.0	0.0	100.0	100.0	管理購買部
202308	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	33	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	45	修繕費	260000.0	260000.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	47	保険料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	48	支払報酬	18500.0	18500.0	18500.0	0.0	100.0	100.0	管理購買部
202308	230W60100	49	販売手数料	447000.0	447000.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	50	支払手数料	28500.0	28500.0	33659.0	0.0	118.1	118.1	管理購買部
202308	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	52	諸会費	10000.0	10000.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	53	会議費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	55	租税公課	166800.0	166800.0	14.0	0.0	0.0	0.0	管理購買部
202308	230W60100	56	業務委託費	0.0	45455.0	45455.0	0.0	100.0	0.0	管理購買部
202308	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	0.0	100.0	100.0	管理購買部
202308	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	61	雑費	8270.0	8270.0	12279.0	0.0	148.4	148.4	管理購買部
202308	230W60100	62	福利消耗品費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	63	教育研修費	10000.0	10000.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202308	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202308	230W60100	66	差引収益	-25638797.0	-25674130.0	-396667.0	0.0	0.0	0.0	管理購買部
202308	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	68	総時間	295.0	295.0	281.0		95.2	95.2	管理購買部
202308	230W60100	69	定時間	280.0	280.0	278.0		99.2	99.2	管理購買部
202308	230W60100	70	残業時間	15.0	15.0	3.0		20.0	20.0	管理購買部
202308	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202308	230W60100	72	当月時間当り	-86911.1	-87030.9	-1411.6		0.0	0.0	管理購買部
202308	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202309	230W60100	1	総受注高	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	2	総売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	5	その他の売上	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	7	売上原価	1143990.0	24666118.0	24814416.0		100.6		管理購買部
202309	230W60100	8	苗仕入	1143990.0	1647490.0	1816118.0		110.2	158.7	管理購買部
202309	230W60100	9	パテント仕入	0.0	23018628.0	22998298.0		99.9	0.0	管理購買部
202309	230W60100	10	社内売	1705950.0	2708288.0	2209616.0		81.5	129.5	管理購買部
202309	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	12	総収益	561960.0	-21957830.0	-22604800.0		0.0	0.0	管理購買部
202309	230W60100	13	経費合計	5673964.0	8991118.0	1404993.0	0.0	15.6	24.7	管理購買部
202309	230W60100	14	種苗費	0.0	0.0	25500.0	0.0	0.0	0.0	管理購買部
202309	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	16	培土費用	4863915.0	7361664.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	19	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	21	減価償却費	170616.0	170616.0	164716.0	0.0	96.5	96.5	管理購買部
202309	230W60100	22	車両費	0.0	0.0	277625.0	0.0	0.0	0.0	管理購買部
202309	230W60100	23	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	24	荷造運搬費	250000.0	520000.0	126440.0	0.0	24.3	50.5	管理購買部
202309	230W60100	25	通信費	18051.0	18051.0	15551.0	0.0	86.1	86.1	管理購買部
202309	230W60100	26	水道光熱費	2712.0	2712.0	200.0	0.0	7.3	7.3	管理購買部
202309	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	29	事務用品費	58000.0	153150.0	128298.0	0.0	83.7	221.2	管理購買部
202309	230W60100	30	消耗品費	15000.0	15000.0	14575.0	0.0	97.1	97.1	管理購買部
202309	230W60100	31	廃棄物処理料	16000.0	16000.0	16000.0	0.0	100.0	100.0	管理購買部
202309	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	33	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	45	修繕費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	47	保険料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	48	支払報酬	18500.0	18500.0	18500.0	0.0	100.0	100.0	管理購買部
202309	230W60100	49	販売手数料	0.0	397000.0	397000.0	0.0	100.0	0.0	管理購買部
202309	230W60100	50	支払手数料	28500.0	28500.0	23446.0	0.0	82.2	82.2	管理購買部
202309	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	52	諸会費	39000.0	39000.0	9000.0	0.0	23.0	23.0	管理購買部
202309	230W60100	53	会議費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	55	租税公課	11800.0	23600.0	23600.0	0.0	100.0	200.0	管理購買部
202309	230W60100	56	業務委託費	0.0	45455.0	45455.0	0.0	100.0	0.0	管理購買部
202309	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	0.0	100.0	100.0	管理購買部
202309	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	61	雑費	8270.0	8270.0	8227.0	0.0	99.4	99.4	管理購買部
202309	230W60100	62	福利消耗品費	12740.0	12740.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	63	教育研修費	10000.0	10000.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202309	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202309	230W60100	66	差引収益	-5112004.0	-30948948.0	-24009793.0	0.0	0.0	0.0	管理購買部
202309	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	68	総時間	303.0	303.0	298.5		98.5	98.5	管理購買部
202309	230W60100	69	定時間	288.0	288.0	292.0		101.3	101.3	管理購買部
202309	230W60100	70	残業時間	15.0	15.0	6.5		43.3	43.3	管理購買部
202309	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202309	230W60100	72	当月時間当り	-16871.3	-102141.7	-80434.8		0.0	0.0	管理購買部
202309	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202310	230W60100	1	総受注高	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	2	総売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	5	その他の売上	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	7	売上原価	1645585.0	1965780.0	1557107.0		79.2	94.6	管理購買部
202310	230W60100	8	苗仕入	1460415.0	1378800.0	1214003.0		88.0	83.1	管理購買部
202310	230W60100	9	パテント仕入	185170.0	586980.0	343104.0		58.4	185.2	管理購買部
202310	230W60100	10	社内売	2027250.0	1410000.0	2312025.0		163.9	114.0	管理購買部
202310	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	12	総収益	381665.0	-555780.0	754918.0		0.0	197.7	管理購買部
202310	230W60100	13	経費合計	955635.0	8440222.0	1223166.0	0.0	14.4	127.9	管理購買部
202310	230W60100	14	種苗費	0.0	0.0	36032.0	0.0	0.0	0.0	管理購買部
202310	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
